time,x_F_body_mean,x_F_body_median,y_F_body_mean,y_F_body_median,n_F_body_mean,n_F_body_median,x_F_earth_mean,x_F_earth_median,y_F_earth_mean,y_F_earth_median,n_F_earth_mean,n_F_earth_median
18.75,-2.066188998756474,-1.5993048783178476,-43.02280910436248,-42.74453595974771,-37.3663929259152,-36.596385565429635,39.28430977506147,38.02462419403932,17.66279255863793,17.843503252112452,-37.366392925915214,-36.596385565429635
19.0,-2.836103812247477,-2.7560550543337428,-42.21939079734406,-40.74300545237118,-36.31920075467783,-35.84382123436257,38.44923930815182,37.644257227870895,17.668515592962834,17.712816135237897,-36.31920075467783,-35.84382123436257
19.25,-3.681397567688683,-3.464967626315176,-41.01045624568538,-40.5686598084291,-39.36649816046063,-39.64864550166265,37.33211850240511,36.68822990507404,17.37017949669584,16.88324602548213,-39.366498160460644,-39.64864550166265
19.5,-3.427013499362253,-3.6253881762069557,-41.44211104930484,-40.37309958197697,-38.57805711897729,-38.463424968454646,37.08190516594949,35.43225228232968,18.818217228170145,18.28853440011069,-38.578057118977306,-38.463424968454646
19.75,-3.851939502262843,-3.502676333516275,-39.508280275090996,-38.285460835240094,-38.04393693630903,-37.4609359001379,35.17444323001631,34.29904054462109,18.398374689197734,17.895083499795497,-38.04393693630902,-37.4609359001379
20.0,-4.484236110512822,-4.56579684428284,-40.12052910040774,-40.03922704530284,-39.89540974386554,-40.09186507601854,35.530180489129044,34.82384616547241,19.16693767875433,19.012812230918147,-39.89540974386553,-40.09186507601854
20.25,-5.476731984218474,-5.547172197296802,-39.74462615706415,-39.75036837744718,-38.753168825025256,-38.785792151685285,35.28746165178661,35.158649258196704,19.089917608319737,19.071929820572777,-38.75316882502525,-38.785792151685285
20.5,-5.426331347415467,-5.244310265341179,-38.80312329216288,-38.809075667657055,-41.87411141544637,-41.13474614916163,33.989858927878856,33.509365274447916,19.48889277817421,19.476012891177824,-41.87411141544636,-41.13474614916163
20.75,-6.421417246851679,-6.7175583872812705,-37.09641521335922,-37.53132706174199,-39.44209788011414,-38.999417176742035,32.768772999773844,32.683686508871396,18.536076745902374,18.302488211058105,-39.44209788011415,-38.999417176742035
21.0,-7.181563586908994,-6.94315509180605,-36.02460725703171,-36.320869437049424,-41.428528392021946,-41.36154767907925,31.951189297419454,32.087115708185976,18.123705088896898,18.107032317519902,-41.42852839202194,-41.36154767907925
21.25,-7.865644231199577,-7.768077396967681,-36.59621523850299,-36.191477314024084,-41.03457468408204,-40.73216669065029,32.343434766072576,32.317256430996174,18.842864332517923,18.820894132365204,-41.034574684082045,-40.73216669065029
21.5,-7.693489570845303,-7.533247407679963,-33.72797442903866,-33.38570137247376,-40.0160132694822,-40.19599367801335,29.647529662415494,29.560823281564915,17.82666618745706,17.54522510186522,-40.01601326948219,-40.19599367801335
21.75,-8.287173016307696,-8.077762105636001,-33.670768394337685,-33.29347401240291,-41.28927235961908,-42.438582400291125,29.55021551540602,28.646955459110032,18.14339125241146,18.039577217689555,-41.28927235961906,-42.438582400291125
22.0,-9.134349551252239,-9.031069197513983,-30.63263044371193,-29.146763386628237,-38.73377918393269,-39.2262417176918,27.60528650448108,26.782904034260227,16.116530538826147,15.099340044376877,-38.73377918393268,-39.2262417176918
22.25,-9.092776312074557,-9.240003445321353,-30.24338268844948,-30.00539520262707,-39.88822030658039,-39.61683536524555,26.88394453167504,27.125607074454248,16.570886608983958,16.66772112308786,-39.88822030658039,-39.61683536524555
22.5,-10.018877198714605,-9.926317415290406,-28.679271372514346,-28.416732339026368,-39.25453378140522,-39.9568584274691,26.14188712016529,25.92957670688216,15.4751489606069,14.94906187299292,-39.254533781405215,-39.9568584274691
22.75,-10.626627818722884,-10.77533522083932,-27.445767642255902,-27.4413977207128,-38.02598568970264,-38.03506131674788,25.434157402965862,25.26872457695962,14.808748122397201,14.143517128100097,-38.02598568970264,-38.03506131674788
23.0,-11.418538104658351,-11.137155485110203,-26.13134234837678,-25.924446806275938,-38.17380425110857,-38.731193816050265,24.87789360341578,24.745327197084272,13.939888268707104,12.940451121126378,-38.17380425110857,-38.731193816050265
23.25,-11.761211566931882,-11.793739887638711,-25.215871615695782,-25.287495642211656,-35.81032602900087,-36.802708841701204,24.252268323818228,24.248247047996777,13.637952865583998,13.763893749945375,-35.810326029000855,-36.802708841701204
23.5,-12.119383139104254,-11.866263665396277,-23.984690183014862,-23.586282022678187,-35.210237253943475,-35.360466961673225,23.49546470282319,22.90391927191417,13.042543265404083,12.973368270258696,-35.210237253943475,-35.360466961673225
23.75,-12.626323893684095,-12.188339484133385,-22.220887081203884,-21.666359980727158,-35.96616803977371,-36.112967565672534,22.624342659039936,22.27811587648791,11.888271178542679,11.480041520365168,-35.96616803977371,-36.112967565672534
24.0,-12.380737234615236,-12.012409147686377,-21.04290915535365,-21.360384208542424,-33.61647721355496,-33.551314368017955,21.48918180920932,21.269199195390605,11.58886208181319,11.828205593535946,-33.61647721355495,-33.551314368017955
24.25,-13.197282851364799,-12.98616226778491,-20.171432836909297,-20.07621742180391,-32.80054922611434,-33.50042907558847,21.459976635224148,21.453809381393153,10.978360034720795,10.473283006468128,-32.800549226114335,-33.50042907558847
24.5,-13.743766845336756,-13.448995128193507,-18.124977660684113,-17.638279447132877,-29.333043388422485,-30.04869038154932,20.682994360020725,20.564178604501638,9.466767235552863,9.249310041016901,-29.333043388422478,-30.04869038154932
24.75,-13.33062614590721,-13.108054520359795,-17.68214569123202,-17.359421738801608,-28.802264758922124,-29.00053775651839,19.86391413185116,19.732352579485838,9.787173454990283,9.198208345694606,-28.80226475892211,-29.00053775651839
25.0,-14.585171745999126,-14.346184720295177,-15.236260896367448,-14.794026400643778,-27.856656624614132,-27.77806392805356,19.69517181039178,19.74953543939739,7.5479192714529315,7.231435799362019,-27.856656624614143,-27.77806392805356
25.25,-14.30402324407808,-14.217165287750984,-14.034073165853336,-13.238502412312581,-25.681676553059766,-25.894429332567327,18.75197543413743,18.476099380528147,7.065671488680858,6.387101650959748,-25.681676553059766,-25.894429332567327
25.5,-14.714302659404744,-14.390581189589142,-12.760968715222289,-12.74303445986955,-24.96086350301693,-24.506285088244546,18.459833866544397,18.69269695048446,6.2118862158780885,6.112656293437784,-24.96086350301692,-24.506285088244546
25.75,-15.155736555142232,-15.332011582269365,-11.993361775843931,-12.047018075424976,-22.99824557317169,-22.90335543773451,18.433262765978878,18.57301419515806,5.809639232302161,6.268683427099809,-22.99824557317169,-22.90335543773451
26.0,-16.040389233441378,-16.04334166385775,-10.025570735337464,-9.644342140509389,-22.371136782579875,-22.87374233780497,18.459115077220908,18.481258005758455,4.131248707236652,3.962367749176583,-22.37113678257987,-22.87374233780497
26.25,-14.795848664110085,-14.532491815817338,-9.600603030446486,-9.106997986800978,-19.956301214641623,-20.013676221297523,17.032041275974976,16.84753681433213,4.582387012618771,4.108494907778883,-19.956301214641623,-20.013676221297523
26.5,-15.798109278694888,-15.7364960881728,-8.180331945305753,-8.189937030658346,-19.280140236435802,-19.32579428413294,17.467879413888582,17.395915054912912,3.37213296736373,4.095218645936981,-19.280140236435802,-19.32579428413294
26.75,-15.368950708525864,-15.264960754871508,-7.285771851387822,-7.210321962766805,-16.217053915998168,-16.02389698459774,16.72979613350308,16.76693462421809,3.0661096976878275,2.7121502799402277,-16.217053915998164,-16.02389698459774
27.0,-15.794994479010704,-15.706466202402986,-5.782690469796251,-5.945968184096576,-14.840757677867074,-14.857588477514405,16.708770598791887,16.878861228005007,1.933480551756236,2.2578617534781467,-14.840757677867083,-14.857588477514405
27.25,-15.75539149192365,-15.47477142686731,-5.127948618386208,-4.768419128901471,-12.662754950257675,-13.452467510359565,16.47836587735727,16.414923847285895,1.72964765349303,1.3150471196269093,-12.662754950257677,-13.452467510359565
27.5,-15.609382844092,-15.701413333099955,-4.405507537578932,-3.9031541899658935,-11.855231219933572,-12.399895997801433,16.152530102579593,16.19095942780335,1.4687132475813847,0.9365383690890261,-11.855231219933572,-12.399895997801433
27.75,-15.91907534536605,-16.02863702010462,-3.4167089013315053,-3.1155447306471054,-9.285923419668597,-9.366433758116294,16.259003327536696,16.075411769586534,0.857703007296215,0.5050353449934293,-9.285923419668599,-9.366433758116294
28.0,-15.493621332347313,-15.279287830552985,-2.45961933951736,-1.8256384180291585,-7.77576627264673,-7.809483851090209,15.682966215326008,15.48758515691572,0.3828819148627526,-0.34982101890062933,-7.775766272646732,-7.809483851090209
28.25,-15.287346351469749,-15.232058749833602,-1.5025916706312756,-1.6566579665186247,-7.315577875031107,-7.475825087047989,15.360342223111232,15.400426550042768,-0.14365009684361651,-0.15477219284612054,-7.315577875031107,-7.475825087047989
28.5,-15.406517956963494,-15.357203751584175,-0.9533024864615127,-1.266416180354709,-4.655732621255823,-4.81053145941512,15.43295240846642,15.377333286675103,-0.30587332411228707,-0.08766023354536101,-4.655732621255823,-4.81053145941512
28.75,-15.186949772403384,-15.162946498083002,-0.4215097284500554,-0.5172054287817189,-3.6345190445244553,-3.6863040693343985,15.18678223842929,15.044776927969986,-0.42750165691746306,-0.32822030084569553,-3.634519044524455,-3.6863040693343985
29.0,-15.27934317010323,-15.1541084195589,0.5120128714496159,0.9790966822641098,-2.116506434316639,-2.055599539072624,15.256962424359724,15.142668519995304,-0.9724054160128466,-1.4075336521727424,-2.116506434316639,-2.055599539072624
29.25,-15.74838472094993,-15.651889515265399,0.8510179448644388,0.8097582054461696,0.2517006770904492,0.4501227745513444,15.744489529987385,15.64785403398764,-0.920276700764926,-0.8774292143479455,0.2517006770904495,0.4501227745513444
29.5,-15.756737646618241,-15.771325511051337,1.9786307961343965,2.1360286768624177,1.6502204791308497,1.0626480451112164,15.795420358288393,15.82835484708096,-1.6414813355502726,-1.7972686299698615,1.6502204791308497,1.0626480451112164
29.75,-15.845617434825831,-15.84962572939517,2.780263993186278,3.138051930749648,2.4988100298132423,2.9018666385786593,15.9590570566561,15.944444512808538,-2.0302610332087836,-2.3695532099197143,2.4988100298132427,2.9018666385786593
30.0,-16.306398577228585,-16.072153698209014,3.1863006783866625,3.3759922047003483,5.005967541205631,5.188338901388592,16.495274140506663,16.334951783560044,-1.98924304256597,-2.2275352909827704,5.0059675412056315,5.188338901388592
30.25,-16.360334003151234,-16.18529986447363,4.438920092342326,4.847699949964672,6.304431313662723,5.780103965948987,16.718327932737512,16.598295912940618,-2.803935546654773,-3.1275276048002483,6.3044313136627235,5.780103965948987
30.5,-16.65415495316749,-16.56852505146349,5.617060948344481,5.868550501589197,7.905278919260013,7.993542034695936,17.22315805842908,17.07682056053194,-3.5035802058952674,-3.6862197585318173,7.9052789192600175,7.993542034695936
